name,gender,year_of_birth,level_of_education,country_three_letters,country_name
9b6ebb946d01dc11a4db442e3e6d5a781946d57a,m,1982,Bachelors,USA,United States
f31e8341f624f84a0816b10960ca2f7dc1185a90,m,2003,Elementary/Primary School,USA,United States
2e3fd26d9a54cb9ed0f451ed0e179d2a87b2977f,m,1997,Secondary/High School,IND,India
e806cff4cbd0166a828e75163ed432a6d1afd826,m,1994,Secondary/High School,ALB,Albania
57afb9bfb761bb46f7735653e69febf82ebcea24,m,1970,Masters or professional degree,COL,Colombia
1a7cb1c1eba18867c3541cafa5937565effc0cf7,f,1994,Secondary/High School,FIN,Finland
1a7cb1c1eba18867c3541cafa5937565effc0cf7,f,1994,Secondary/High School,SWE,Sweden
b05a61112073c54c8c9dab3bd782eccd171d2cb3,m,1976,Masters or professional degree,USA,United States
1dc3b0d7388a4813455716fd2e388560a8667a7c,f,1988,Masters or professional degree,USA,United States
5e76ebceae867b25b11ddf89ba8be4725b5c6764,,\N,User withheld,USA,United States
fbf6a385e1f1806c0a4ba79e5a7a7727b589b76d,f,1991,Bachelors,USA,United States
d79d4176abf0506cec0ec19f940d8b309229075b,m,1999,Junior secondary/junior high/middle School,JPN,Japan
a1372819bd73c974a48eb72975199d0c3c7910c2,,\N,User withheld,USA,United States
2ee9f8477a58075a4b625fd0a28a00a7518dc418,m,1994,Secondary/High School,ZZZ,Reserved
2ee9f8477a58075a4b625fd0a28a00a7518dc418,m,1994,Secondary/High School,IND,India
4306df880bc1bce129898d4d4f789efe0197a3aa,m,1980,Bachelors,IRL,Ireland
fb8d0277a01a281e79fe2514c75690826d16c972,m,1985,Bachelors,IND,India
e291ce97f5f924eecca49008c425febc9d42e949,m,1984,Other,BRA,Brazil
9567ce70bd8fc53a0e7a34e35394ff58ae6619b1,m,1991,Bachelors,EGY,Egypt
61c14dbe6246b68bf25481c94bb1f429f2220705,m,1965,Bachelors,BRA,Brazil
c9b63da930b63918b648cb8862b5e2c847a7aa7a,m,\N,Doctorate,USA,United States
42516a818a69cb2808cb36a1b9db41aad6f69fd2,m,1994,Secondary/High School,CAN,Canada
e57bf20f34dbe319e2072d1f91365a0fe204c832,m,1996,Secondary/High School,IND,India
892e52670cf74f95cb3b2486498c8bcd893bcae0,m,1989,Masters or professional degree,UKR,Ukraine
ed829545f07d2f8b77856339566f4d392b52d891,m,1998,Secondary/High School,IND,India
ed829545f07d2f8b77856339566f4d392b52d891,m,1998,Secondary/High School,JPN,Japan
535155fdaa49b895d2fc475951e5001bfeeaabd7,m,1989,Secondary/High School,GBR,United Kingdom
c7e9cf82376d6a5482e4e9742d1564b4939c8522,m,1985,Bachelors,GBR,United Kingdom
c7e9cf82376d6a5482e4e9742d1564b4939c8522,m,1985,Bachelors,ISR,Israel
c7e9cf82376d6a5482e4e9742d1564b4939c8522,m,1985,Bachelors,POL,Poland
94e43b3d6cf085f3a55525d7852fb09e6ac91fc0,m,\N,Bachelors,HKG,Hong Kong
2f538f97a4bee70b5eead4fc5b50838040185525,f,1980,Bachelors,GBR,United Kingdom
1255e9605df8dde6992490d09c33f50d9801056d,m,1992,Bachelors,EGY,Egypt
f1350f89cd05dcaf0ab0901d74cba6f78561e693,m,1986,Masters or professional degree,JPN,Japan
f1350f89cd05dcaf0ab0901d74cba6f78561e693,m,1986,Masters or professional degree,ITA,Italy
f1350f89cd05dcaf0ab0901d74cba6f78561e693,m,1986,Masters or professional degree,USA,United States
f1350f89cd05dcaf0ab0901d74cba6f78561e693,m,1986,Masters or professional degree,HKG,Hong Kong
f1350f89cd05dcaf0ab0901d74cba6f78561e693,m,1986,Masters or professional degree,ZZZ,Reserved
f1350f89cd05dcaf0ab0901d74cba6f78561e693,m,1986,Masters or professional degree,CHN,China
f1350f89cd05dcaf0ab0901d74cba6f78561e693,m,1986,Masters or professional degree,IND,India
f1350f89cd05dcaf0ab0901d74cba6f78561e693,m,1986,Masters or professional degree,THA,Thailand
f1350f89cd05dcaf0ab0901d74cba6f78561e693,m,1986,Masters or professional degree,KOR,Korea Republic of
f1350f89cd05dcaf0ab0901d74cba6f78561e693,m,1986,Masters or professional degree,TWN,Taiwan; Republic of China (ROC)
1ed229458e00ace7d1af412f392171e9fe0ed652,f,1984,Masters or professional degree,POL,Poland
1ed229458e00ace7d1af412f392171e9fe0ed652,f,1984,Masters or professional degree,ESP,Spain
1ed229458e00ace7d1af412f392171e9fe0ed652,f,1984,Masters or professional degree,NLD,Netherlands
ab2ad2b46b2a30343e22a0851306497ad9ffed59,m,1998,Secondary/High School,CAN,Canada
ab2ad2b46b2a30343e22a0851306497ad9ffed59,m,1998,Secondary/High School,USA,United States
b58b93ebbe69e297b9756000a0719f5ddd42f622,m,1973,Masters or professional degree,BRA,Brazil
4e092add2ed944d5de3067e371cbea12a11bec1d,m,1965,Secondary/High School,USA,United States
766841b89ec5c292199271bb82d36bafaf3275a5,f,1985,Bachelors,USA,United States
714478c07daa21108aeafb278f991f47cc24e8e7,f,1989,Bachelors,USA,United States
53fd5a7d90c5f879611c5d4aedbc0575cc845748,m,1991,Associates,USA,United States
0c6127772b7c90c1489aff6d7ba60c9d78adace0,f,1984,Secondary/High School,USA,United States
8f3ca0f1accea2c0c3e17ad7946b101c68fdbb58,m,1965,Other,SUR,Suriname
8f3ca0f1accea2c0c3e17ad7946b101c68fdbb58,m,1965,Other,CZE,Czech Republic
fc4443c983a896965023b602e4d9b3a749413b56,m,1972,Doctorate,IND,India
1b5fdb14b344dfcbfb1f0395fce6a61b6a41af43,,\N,User withheld,CHN,China
355e0fe5e9fe4a69de4c9eb6af87fa53dae7bd21,m,1991,Bachelors,USA,United States
355e0fe5e9fe4a69de4c9eb6af87fa53dae7bd21,m,1991,Bachelors,IND,India
f79dc2fa8025da5b53650a8b948166671b2e4321,m,1990,Bachelors,CAN,Canada
5f79908f0adfd3a1e7c9a7f70b7f7ac373469332,m,\N,Bachelors,RUS,Russian Federation
63d835792381068dddbb9bd7660c478c94afdd8b,m,1985,Masters or professional degree,COL,Colombia
d39b53ce5ded98830d42160cb73d98e6d57a0a3b,f,1995,Secondary/High School,FIN,Finland
d39b53ce5ded98830d42160cb73d98e6d57a0a3b,f,1995,Secondary/High School,RUS,Russian Federation
68724bab61351fcc8a3a35527fd0586e664a2bd5,m,1994,Secondary/High School,IND,India
68724bab61351fcc8a3a35527fd0586e664a2bd5,m,1994,Secondary/High School,IDN,Indonesia
68724bab61351fcc8a3a35527fd0586e664a2bd5,m,1994,Secondary/High School,USA,United States
2ed32895d8b8329221b72597956c8906cde323aa,m,1996,Secondary/High School,CAN,Canada
2796bb7bbc01d5a6c981c876e4fd744760074e52,f,1995,Secondary/High School,USA,United States
6052a310e396a57a13fbf6960847bf5f84228463,m,1989,Bachelors,USA,United States
6052a310e396a57a13fbf6960847bf5f84228463,m,1989,Bachelors,CAN,Canada
99f0207429af7a9ef4c6b50f5694c6e2c2bb3155,,\N,User withheld,ARE,United Arab Emirates
99f0207429af7a9ef4c6b50f5694c6e2c2bb3155,,\N,User withheld,MYS,Malaysia
dc9bdda9c1fbf1c6f93291990d63545a61f5fcde,m,1971,Bachelors,USA,United States
dc9bdda9c1fbf1c6f93291990d63545a61f5fcde,m,1971,Bachelors,ZZZ,Reserved
5c02cee19a4fdb1ff3ce76fd21c4102635f8d433,f,1974,Bachelors,USA,United States
5c02cee19a4fdb1ff3ce76fd21c4102635f8d433,f,1974,Bachelors,GBR,United Kingdom
cf3a759677eb6b9e2ad4791ce937002b18628ab1,f,2001,Junior secondary/junior high/middle School,USA,United States
f0f0215fb0ecb750583697be71943d785fb28fe8,f,1984,Masters or professional degree,IRL,Ireland
9923c687401d8ae58d0004214b936bdccf81a05d,m,1983,Secondary/High School,USA,United States
c8dfafda5319edc4c6e7e572270fe185fd39c8f8,m,1983,Masters or professional degree,FRA,France
7161bc0e2552e68fafd30295f35647e8829158bc,m,1979,Masters or professional degree,FRA,France
7161bc0e2552e68fafd30295f35647e8829158bc,m,1979,Masters or professional degree,GBR,United Kingdom
7161bc0e2552e68fafd30295f35647e8829158bc,m,1979,Masters or professional degree,DEU,Germany
7161bc0e2552e68fafd30295f35647e8829158bc,m,1979,Masters or professional degree,RUS,Russian Federation
f546a3b4235ed7f1f1508bd9366abe76605e0e0c,f,1964,Secondary/High School,CAN,Canada
2c51b5bb1b99c9ebbe2a600aae303b022c4410e5,f,1962,Doctorate,USA,United States
2ec3a0d173ac48bca8f181fa2bb1a9828c8750e3,f,2001,Junior secondary/junior high/middle School,USA,United States
514b2d1849a93656c27a8dee6f228eefa27bc989,f,2000,Junior secondary/junior high/middle School,USA,United States
01e89f33e1cb4145e5481da8f91e520ce6bafc57,m,1980,Junior secondary/junior high/middle School,CAN,Canada
d044e94aef5f091f5838bdfd5147b9fea132d073,f,1989,Masters or professional degree,ARM,Armenia
d044e94aef5f091f5838bdfd5147b9fea132d073,f,1989,Masters or professional degree,POL,Poland
c375563b29db6a08d8d89261033cad88997baea8,m,1993,Secondary/High School,ZZZ,Reserved
c375563b29db6a08d8d89261033cad88997baea8,m,1993,Secondary/High School,USA,United States
c375563b29db6a08d8d89261033cad88997baea8,m,1993,Secondary/High School,CHN,China
a41e368541155434957e973c02cf80c43de7812f,m,1991,Bachelors,NLD,Netherlands
e5f644f6bae53f10a9138a2c2bc04119dcd97506,m,1982,User withheld,AUS,Australia
2d0afd61389a5c941edd165e8d77dcf44a0ba91a,,\N,User withheld,DEU,Germany
3a321800db060416231d5b72bfcba38f640ff4f7,m,1983,Bachelors,NZL,New Zealand
3a321800db060416231d5b72bfcba38f640ff4f7,m,1983,Bachelors,CHN,China
5c678bf38da6aa64e539b44ff315e2634784f514,f,1979,Masters or professional degree,UKR,Ukraine
70ecf6b2c0b1b78db576a2b713add7dafd9ca318,f,1992,Bachelors,IND,India
d775c15835545c539550b6ecea46dacfec52b9bd,m,1997,Junior secondary/junior high/middle School,USA,United States
13ee920297eae21e62eae43006851c3a57117319,m,1981,Bachelors,CAN,Canada
e6a94d5f049b2f87d3e12c7b404ac2415722e9b0,m,1981,Bachelors,CAN,Canada
c2606fea96b4fe4f10ebfe61a656aa63b62d9bcc,m,1982,Bachelors,RUS,Russian Federation
73254088a303e6094a6bd1b43e4c7a5c3b08853e,m,1993,Other,USA,United States
e66fb4f9cd058138912f2ee20b9e9cf17fee5213,m,1992,Bachelors,EGY,Egypt
e66fb4f9cd058138912f2ee20b9e9cf17fee5213,m,1992,Bachelors,ZZZ,Reserved
909b7b42da2c2b2ca8eab155948727a2c950a6ea,m,2001,Junior secondary/junior high/middle School,USA,United States
ad524c2f1742cbf30d56f34d3896884baa6002bd,m,1996,Junior secondary/junior high/middle School,USA,United States
fa82c89a27506fce1565a9f413ce6f5ba79f117e,m,1995,Secondary/High School,USA,United States
85009342853cf061b80fc2599196bc511267d74e,f,1998,Junior secondary/junior high/middle School,USA,United States
bc6b9b71e25e072dcaa229113068410c2063629a,m,1989,Bachelors,USA,United States
c1bcf3ec12bb625d8fd855333111e5d583875439,m,1972,Masters or professional degree,ZAF,South Africa
f39a5e59a81921c00cb25c13d92ffad56af7ffcd,f,1982,Other,USA,United States
5c29116c21f6efd0373b03d1dd9cc7a3e2664626,m,1994,Secondary/High School,YEM,Yemen
2ec201a43031ef9a071d73f386c74fcb83984139,m,1979,Bachelors,USA,United States
01994f192eb165f25776171f49deaf4dc3452eb4,,\N,Masters or professional degree,USA,United States
2c5df468e57c0e6d20186694de8d9e50753f7d26,m,1989,Bachelors,DNK,Denmark
2c5df468e57c0e6d20186694de8d9e50753f7d26,m,1989,Bachelors,GBR,United Kingdom
b6b513e514be1fd98045344d6d2a4b7e1fdb8250,m,1997,Junior secondary/junior high/middle School,ZZZ,Reserved
b6b513e514be1fd98045344d6d2a4b7e1fdb8250,m,1997,Junior secondary/junior high/middle School,USA,United States
e4b09e061d35b2c20368ec90190cfa408d73d44c,f,1991,Bachelors,USA,United States
9bd600fe42ba0d2434768408fc5a0d7792772335,f,1985,Secondary/High School,USA,United States
4f13ea06d9a3ca5529b711334448cc7b8eab17ee,m,1996,Associates,IND,India
86dd8572ba5b0871077a176ec62dde0d2f19c80b,,1989,Masters or professional degree,USA,United States
374403667a6eca37b06fd20ab8652d6e635e7745,m,1994,Secondary/High School,MEX,Mexico
7f854d8f63e673c65b63b3cc9e8506badf1ca73b,,\N,User withheld,USA,United States
82fcdcf07282196e9303f53cc3b5dbfeeff67205,m,1981,Bachelors,SGP,Singapore
12d9dacbe861b061bac6d310d261d7be7793b3fb,m,1996,Secondary/High School,USA,United States
51c527fa83991aa386a11ec1fa166b63417e289c,m,1997,Junior secondary/junior high/middle School,USA,United States
8e68c0c22d163e1f111dc2312fcfb84172dff84d,m,1930,Masters or professional degree,DEU,Germany
8e68c0c22d163e1f111dc2312fcfb84172dff84d,m,1930,Masters or professional degree,CHE,Switzerland
69b5a5127722dad2ab055ef9dd98aed9b728b3c5,f,1993,Secondary/High School,IND,India
339f560e4dcfb8dbb129d9e9133bec759aeedbaf,m,1994,Bachelors,JPN,Japan
be4be19a395048e795ea1a3454e3ff3956a5cfb1,m,1982,Bachelors,NGA,Nigeria
738204e12f1646ca3a59412d01ef3913108fc560,m,1984,Secondary/High School,NPL,Nepal
e7bbf4f1cca6267da531f40f0c2b82bdcfe4d592,m,1995,Secondary/High School,SAU,Saudi Arabia
3dd3f2e7590d020f5204110ca4a9263980e19e3e,f,1996,Secondary/High School,IND,India
b993e00094d9590aa4859767b65fbdf229d64165,m,1989,Masters or professional degree,BRA,Brazil
471ec6d91fec03c922be33c83ee0f7a885151c4d,m,1952,Bachelors,CAN,Canada
1678a930b1f0855b63d6833cea99eae7a7baeb64,m,1995,Bachelors,IND,India
a4bd7e3478c0a6941431441f18dce2ee4e202ca1,m,1970,Masters or professional degree,USA,United States
c2cdbf33e7b3c541c6ae1397ea54bc7b95da4a0b,m,1991,Masters or professional degree,SWE,Sweden
c2cdbf33e7b3c541c6ae1397ea54bc7b95da4a0b,m,1991,Masters or professional degree,MAR,Morocco
7d6932d39d1797e04de1eefc21e51d950a541b3a,f,1990,Secondary/High School,USA,United States
168658374a38c87244d30fa9bed325eb3f1ec71b,m,1996,Secondary/High School,USA,United States
a0d3ebedd8ec15a9ef0a7402974194baf8d1eed0,,\N,User withheld,FRA,France
0f0b22258b8194057f785e5a190e6088149e592d,m,2001,Junior secondary/junior high/middle School,GBR,United Kingdom
0f0b22258b8194057f785e5a190e6088149e592d,m,2001,Junior secondary/junior high/middle School,IND,India
d9055a4c78237dcc5892e658a8870ae33e0768dd,f,1985,Associates,USA,United States
9e602ae31eed60a6d6bf4053ebd49182edc693ec,m,1976,Masters or professional degree,CAN,Canada
dd199e5444df8ce1dd2af9591948d093b96e219c,m,1992,Associates,PAK,Pakistan
9c9242aaf6c98096845329e33797ce74970d4256,f,1994,Secondary/High School,IND,India
9c9242aaf6c98096845329e33797ce74970d4256,f,1994,Secondary/High School,SGP,Singapore
2d139535218346754fd38d6a2af61864d0d85bfe,f,1999,Junior secondary/junior high/middle School,USA,United States
945b5d83f31a39007b827a5ebd96b5bab60a362f,m,1998,Elementary/Primary School,MEX,Mexico
e112e42492fe2512ae3b0006515f86553b9cfbe1,f,1974,Associates,USA,United States
626a547660a3b62ceb49f9f2aef6423ca4c6c412,m,1993,Bachelors,EGY,Egypt
871b9f76cd66e71e812f9378c998b261bc5185d6,f,1985,Bachelors,USA,United States
48a98ce94e4c6543ef9abf41e6a3843f498d8b4a,f,1952,Bachelors,USA,United States
f89cfb172f1f7d996e96f05d584cfe8def8cb5ce,m,1972,Secondary/High School,MEX,Mexico
236cd9fa47fccf9c3b1d777a015bbb82ad60cb5c,f,1981,Masters or professional degree,MYS,Malaysia
4f874133fab47820cd9043c9a9bab36b96fd2fc9,m,1981,Associates,USA,United States
39bc914482ae8506f7669cf307b7b06bf61f8d40,m,1998,Junior secondary/junior high/middle School,USA,United States
c651766f7a61ac77d5986569e537565a512ed2c0,m,1977,Bachelors,USA,United States
1f62996b73f9a2687e97b6c96993a108ea4bb286,m,1980,Secondary/High School,AUS,Australia
065e0d5c093d30be08178788dd9fb09ab4520e65,m,1961,Masters or professional degree,USA,United States
482c6b798230e4aa3e2ee88cfd066b4bba4b60ab,m,1992,Secondary/High School,CYP,Cyprus
482c6b798230e4aa3e2ee88cfd066b4bba4b60ab,m,1992,Secondary/High School,GRC,Greece
482c6b798230e4aa3e2ee88cfd066b4bba4b60ab,m,1992,Secondary/High School,SVK,Slovakia (SLOVAK Republic)
20b9ef053911eb2153153e21d23ab9b70a8bd69d,m,1985,Masters or professional degree,IND,India
54058dc76d43b940418c9b304dad0f7c8342f342,m,1953,Masters or professional degree,LUX,Luxembourg
54058dc76d43b940418c9b304dad0f7c8342f342,m,1953,Masters or professional degree,LVA,Latvia
cb5dec07f2fd220923967324860ac81640647ddd,f,1986,Masters or professional degree,TUR,Turkey
b266c48507950b15eb94c55987a0acb6be5f4cf0,m,1982,Secondary/High School,ARE,United Arab Emirates
2e8c871a98ba6515713da3063bf7e9fd637827b4,m,1970,Bachelors,ESP,Spain
d62b4c91de9cec7ff54474138ac0ad066fed3194,,\N,User withheld,ESP,Spain
d62b4c91de9cec7ff54474138ac0ad066fed3194,,\N,User withheld,DEU,Germany
d62b4c91de9cec7ff54474138ac0ad066fed3194,,\N,User withheld,SWE,Sweden
d62b4c91de9cec7ff54474138ac0ad066fed3194,,\N,User withheld,GBR,United Kingdom
8df805fcb36f823774f609d6994e310bd1d3dbb6,f,1984,Bachelors,AUS,Australia
7ac91c7adb1efe399a101962ef6954a79e48e2f0,f,1991,Secondary/High School,USA,United States
2465a466c52ef646324a73aa7166512f04c504c4,m,1990,Bachelors,USA,United States
a50163e4038475bfa892bb4e7572fc2c780758ea,f,1991,Secondary/High School,USA,United States
2a6f92b592f619521a89bd66acf011a5444d2626,m,1991,Bachelors,IND,India
2a6f92b592f619521a89bd66acf011a5444d2626,m,1991,Bachelors,CHN,China
fa3b49437c3d5163dc90e8dd5b6d580dbe4a77f9,m,\N,Masters or professional degree,JPN,Japan
fa3b49437c3d5163dc90e8dd5b6d580dbe4a77f9,m,\N,Masters or professional degree,HKG,Hong Kong
398fc87afdceabbd3b10c20eb0274416e00f1cf2,m,1988,Bachelors,USA,United States
b3c20bf5de3dbb8076d5c259766699ec97eaeb9c,f,1989,Bachelors,USA,United States
2a4e9e31ff84c7b513c63fddb7fb223349f3cc7d,m,1968,Masters or professional degree,BRA,Brazil
2a4e9e31ff84c7b513c63fddb7fb223349f3cc7d,m,1968,Masters or professional degree,ARG,Argentina
d3b2d12a44df83c8e0b9699400568a82cc6b368b,,\N,User withheld,USA,United States
91783f9ac7a8a08a7035774a7d1b36ecc0531220,f,1988,Bachelors,USA,United States
d02e2af83f92ee150c1294fa155b0bd3bba984eb,f,1994,Other,USA,United States
9cd3a7d38b6ce2a1535cb461a43b4a0c0c5085f9,m,1995,Secondary/High School,VEN,Venezuela
9cd3a7d38b6ce2a1535cb461a43b4a0c0c5085f9,m,1995,Secondary/High School,ARG,Argentina
9cd3a7d38b6ce2a1535cb461a43b4a0c0c5085f9,m,1995,Secondary/High School,CHL,Chile
926784bffd0971bbdf81801dacb574d9a56c94ac,m,1991,Other,EGY,Egypt
0123b3ef92b51b3f8b57ef61c14c828811a22d41,f,1979,Bachelors,USA,United States
2025b9789b254a0a31abc490a4aadd387103074e,f,1959,Bachelors,USA,United States
7acc616ebc1501810d18aa963ebce0c539247229,m,1981,Bachelors,USA,United States
dd59e12a824e3820648293abb1764f16d602ed78,m,1991,Bachelors,USA,United States
d8c79043e194379cce1daa96c2ba893d6abcfcc7,f,1985,Masters or professional degree,USA,United States
183b5883f8fa9416a480dcd6bfdd839f4df157d8,m,1966,Bachelors,EGY,Egypt
183b5883f8fa9416a480dcd6bfdd839f4df157d8,m,1966,Bachelors,ZAF,South Africa
9eebab4661ce491ea1f23ad5cf3802f21980b21a,f,1989,Bachelors,USA,United States
3bd5bef7ae66686c589bbfdf79c4390b1bf2601e,m,1992,Secondary/High School,VEN,Venezuela
3bd5bef7ae66686c589bbfdf79c4390b1bf2601e,m,1992,Secondary/High School,CHL,Chile
3bd5bef7ae66686c589bbfdf79c4390b1bf2601e,m,1992,Secondary/High School,USA,United States
23ea4041207585b465bdb71670ecd3991239af80,m,1987,Masters or professional degree,USA,United States
7d3fcee2de3005aa9caefc4bb31e485d56e893dd,f,1967,Bachelors,USA,United States
9c9abd790907bc1f1a89224adb8cd204b69dd05e,m,1989,Masters or professional degree,IND,India
9c9abd790907bc1f1a89224adb8cd204b69dd05e,m,1989,Masters or professional degree,USA,United States
ed4a64043351e9ecae33565341750c7e1d3c05af,m,1994,Bachelors,IND,India
b586f3b5a5da32ea5131a610bd8e284144934ec3,m,1988,Associates,LTU,Lithuania
eb9d43925d6b3a54c4db01d185d90819549fd6a2,m,1953,Masters or professional degree,USA,United States
8dc906c847746feac41bdf7802f7a8978c8a940c,f,1987,Bachelors,HKG,Hong Kong
93730d567c71144f9758b7a1798b12eac9d9b828,m,1990,Bachelors,EGY,Egypt
69cce224195d5077e152420b975bf33b43911ddd,f,1990,Elementary/Primary School,UKR,Ukraine
6f43c0d1f83f7f74c9d21098122e3122e75021a6,m,1994,Secondary/High School,IND,India
6f43c0d1f83f7f74c9d21098122e3122e75021a6,m,1994,Secondary/High School,ZZZ,Reserved
a1fa1838efe53d9d4d2df9476daa31ecd848c78d,m,1988,Bachelors,SWE,Sweden
a1fa1838efe53d9d4d2df9476daa31ecd848c78d,m,1988,Bachelors,GBR,United Kingdom
a1fa1838efe53d9d4d2df9476daa31ecd848c78d,m,1988,Bachelors,USA,United States
a1fa1838efe53d9d4d2df9476daa31ecd848c78d,m,1988,Bachelors,NLD,Netherlands
1c72a9622e6720ed9c6ea082d3b18e73ef0b0c24,m,1982,Masters or professional degree,GRC,Greece
9c26f45a6dd914dbfd5bff3ade64cc786c7f0387,,\N,User withheld,UKR,Ukraine
269c03237f2ccb5a83d8b2da98b4557290c71514,m,1993,Bachelors,IND,India
4a7b55e00701efd1dcb747207f2d31763c1b0bcd,,\N,User withheld,SAU,Saudi Arabia
5f42e8f7fe8a583694b9dbd6f68b0721474b3660,,\N,User withheld,USA,United States
e7a79bea8239a5d8ee8dfb73f5e1d721f4f93e6c,f,1993,Secondary/High School,IND,India
bc3f23d61fe2e4be9df375c689bf0d7f982db98c,m,1994,Secondary/High School,IND,India
bc3f23d61fe2e4be9df375c689bf0d7f982db98c,m,1994,Secondary/High School,JPN,Japan
3041670902b3ffdf8b2583100ebce9f08c0cfa8b,m,2000,Elementary/Primary School,USA,United States
3404727a4e203a69d7480e931803ead6df11e54d,f,1994,Secondary/High School,USA,United States
6079c9fc940f5fbdeeeeea536819214d98677bce,m,1994,Bachelors,DZA,Algeria
51c91aeabf84f51e4fecc513dc41e824752c1432,m,1979,Bachelors,USA,United States
3366e03dceabcfd2a17416cbaeaaa95354ad1ca1,m,1990,Bachelors,USA,United States
3366e03dceabcfd2a17416cbaeaaa95354ad1ca1,m,1990,Bachelors,FRA,France
371a067be0848e8e85ac70e9469dd6247bea825a,f,1985,Secondary/High School,USA,United States
2dd4e9b406cb882ed30c7574f8d8443a78ee66b5,m,1977,Masters or professional degree,USA,United States
4e8243bc4c21fe0fcdf153c32db3aa52616cc2f9,m,1990,Bachelors,IND,India
c137a705633d14295d3bb24be491be94a839fffe,f,\N,Bachelors,BLR,Belarus
edb322fc68605427008eea1264bca0e5dd68687f,m,1995,Secondary/High School,AUS,Australia
7e424895beb274f0b73ec768c305ffe288f858cc,m,1963,Associates,MEX,Mexico
4b12b3591c5e45dde4d5437df76492f8502446d6,f,1964,Secondary/High School,USA,United States
4b12b3591c5e45dde4d5437df76492f8502446d6,f,1964,Secondary/High School,ZZZ,Reserved
4c2bcdae8817486bf170032e8c38bbf0ae27cd7f,f,1983,Secondary/High School,USA,United States
825800e7ddf5864d643fcc6fbfc6630fae302ad3,f,1969,Masters or professional degree,USA,United States
fe1b14842cf08dd704b582488cb0816b8baafc01,m,1998,Junior secondary/junior high/middle School,IND,India
